,system,ligand,replica,simulation_mbar_espaloma-0.3.1,simulation_mbar_gaff-2.11,simulation_mbar_openff-2.0.0,sample,simulation_dg-c2-gb_espaloma-0.3.1,simulation_dg-c2-gb_gaff-2.11,simulation_dg-c2-gb_openff-2.0.0,simulation_dg-c2-pb_espaloma-0.3.1,simulation_dg-c2-pb_gaff-2.11,simulation_dg-c2-pb_openff-2.0.0,simulation_dg-ie-gb_espaloma-0.3.1,simulation_dg-ie-gb_gaff-2.11,simulation_dg-ie-gb_openff-2.0.0,simulation_dg-ie-pb_espaloma-0.3.1,simulation_dg-ie-pb_gaff-2.11,simulation_dg-ie-pb_openff-2.0.0,simulation_dh-gb_espaloma-0.3.1,simulation_dh-gb_gaff-2.11,simulation_dh-gb_openff-2.0.0,simulation_dh-pb_espaloma-0.3.1,simulation_dh-pb_gaff-2.11,simulation_dh-pb_openff-2.0.0,exp_dG,exp_dG_error,exp_Chen2023,simulation_Chen2023-RBFEP,simulation_Chen2023,simulation_Khalak2021,error_Khalak2021,exp_Khalak2021,exp_error_Khalak2021,exp_Lin2021,simulation_Lin2021,error_Lin2021,exp_Alibay2022,simulation_Alibay2022,exp_Li2019,simulation_mbar_Li2019,simulation_mmpbsa_Li2019,simulation_mmgbsa_Li2019,simulation_Ries2024,error_Ries2024,simulation_Clark2024,error_Clark2024,simulation_Deflorian2020,error_Deflorian2020
3251,mcl1,lig_67,1,,,,19,1.6063331238093923,-4.686346468571252,-8.157251280000281,7.686085714285554,1.4367857142858824,-2.806476190476488,-44.2103168761906,-36.93929646857125,-37.08220128000028,-38.13056428571444,-30.81616428571412,-31.731426190476487,-51.754066876190606,-49.68054646857125,-50.54595128000028,-45.674314285714445,-43.55741428571412,-45.19517619047649,,,,,,,,,,,,,,,,,,,,,,,,
3252,mcl1,lig_67,1,,,,20,-17.728527782857448,-24.119418099047508,-3.327002849523545,-12.280361904762238,-18.722795238095195,2.9072666666669,-45.34207778285744,-38.69811809904751,-50.60307784952354,-39.89391190476224,-33.30149523809519,-44.3688083333331,-52.99832778285744,-48.40811809904751,-51.608702849523546,-47.55016190476224,-43.01149523809519,-45.3744333333331,,,,,,,,,,,,,,,,,,,,,,,,
3253,mcl1,lig_67,2,-10.68829974957677,-9.105669138356609,-10.05734679422026,1,38.88281108571417,-0.4239486209521885,-11.39377206476206,43.97264761904756,3.686571428571604,-5.617609523809684,-35.42461391428583,-39.31464862095219,-40.943497064762056,-30.33477738095244,-35.2041285714284,-35.167334523809686,-47.10898891428583,-47.28464862095219,-50.34537206476206,-42.01915238095244,-43.1741285714284,-44.56920952380968,,,-7.58,-9.39,-13.1253,,,,,,,,,,,,,,,,,,,
3254,mcl1,lig_67,2,,,,2,-19.06051820190494,12.744501005714447,3.511684563809738,-14.27168095238109,17.277161904762046,8.919376190476413,-42.21374320190494,-33.75182399428555,-40.56936543619027,-37.42490595238109,-29.219163095237956,-35.16167380952359,-49.72811820190494,-45.19619899428555,-50.76811543619026,-44.93928095238109,-40.66353809523795,-45.36042380952359,,,,,,,,,,,,,,,,,,,,,,,,
3255,mcl1,lig_67,2,,,,3,23.184582019047497,30.62741406857157,-21.629680495237945,28.65092380952367,35.067600000000134,-16.579823809523628,-34.5760929809525,-36.62273593142843,-45.757130495237945,-29.10975119047633,-32.18254999999987,-40.70727380952363,-49.3042179809525,-47.34148593142843,-49.060880495237946,-43.83787619047633,-42.90129999999987,-44.01102380952363,,,,,,,,,,,,,,,,,,,,,,,,
3256,mcl1,lig_67,2,,,,4,8.017544011428477,-5.380113059047602,-10.494127824761634,12.828652380952292,-1.981599999999972,-5.458276190475928,-36.90308098857152,-36.0512880590476,-40.649527824761634,-32.09197261904771,-32.65277499999997,-35.61367619047593,-49.63245598857152,-44.2319130590476,-50.73452782476164,-44.82134761904771,-40.83339999999997,-45.69867619047593,,,,,,,,,,,,,,,,,,,,,,,,
3257,mcl1,lig_67,2,,,,5,-3.2954898095239717,1.926667123809921,-30.42027956571432,1.799471428571252,7.092219047619444,-24.91740000000002,-41.32073980952397,-40.02570787619008,-44.59352956571432,-36.22577857142875,-34.86015595238055,-39.09065000000002,-50.91698980952397,-51.42633287619008,-49.66977956571432,-45.822028571428746,-46.26078095238056,-44.16690000000002,,,,,,,,,,,,,,,,,,,,,,,,
3258,mcl1,lig_67,2,,,,6,-19.50270984380935,-10.340345801904824,-10.161760552381274,-14.709328571428372,-5.10790476190482,-4.60131904761937,-42.47153484380935,-39.30287080190482,-40.27738555238127,-37.678153571428375,-34.07042976190482,-34.716944047619364,-49.27090984380935,-47.75724580190482,-51.39926055238127,-44.47752857142837,-42.52480476190482,-45.83881904761937,,,,,,,,,,,,,,,,,,,,,,,,
3259,mcl1,lig_67,2,,,,7,16.466691596190508,-23.75387954285692,-24.10004763047628,21.91215714285716,-18.76604761904744,-19.302185714285823,-41.638608403809485,-38.16822954285692,-42.32004763047628,-36.193142857142846,-33.18039761904743,-37.52218571428583,-51.64360840380949,-45.91697954285692,-46.66754763047628,-46.19814285714284,-40.92914761904744,-41.86968571428582,,,,,,,,,,,,,,,,,,,,,,,,
3260,mcl1,lig_67,2,,,,8,24.736549028571503,-14.439496876190262,-22.048303226666544,30.443714285714364,-9.677347619047444,-17.086814285714187,-44.5887759714285,-40.722971876190265,-43.41475322666655,-38.88161071428564,-35.96082261904745,-38.45326428571418,-48.8881509714285,-47.50609687619026,-48.661003226666544,-43.18098571428564,-42.74394761904745,-43.69951428571419,,,,,,,,,,,,,,,,,,,,,,,,
3261,mcl1,lig_67,2,,,,9,-6.69839989714329,-12.186654316190491,18.54610146285699,-1.2291952380956914,-7.591961904761881,23.51269523809509,-43.17719989714329,-39.290754316190494,-37.26077353714301,-37.70799523809569,-34.69606190476188,-32.29417976190491,-49.51969989714329,-46.033254316190494,-49.28389853714301,-44.05049523809569,-41.43856190476188,-44.31730476190491,,,,,,,,,,,,,,,,,,,,,,,,
3262,mcl1,lig_67,2,,,,10,14.105244655237684,-11.422378868571547,10.546288514285834,19.31479523809485,-7.270814285714366,16.144795238095398,-30.12440534476232,-35.92192886857155,-39.662611485714166,-24.91485476190515,-31.770364285714365,-34.0641047619046,-49.50315534476232,-45.79567886857155,-48.25261148571417,-44.29360476190515,-41.644114285714366,-42.654104761904605,,,,,,,,,,,,,,,,,,,,,,,,
3263,mcl1,lig_67,2,,,,11,23.556681424761905,-3.781703371428797,-11.064282906666712,28.934104761904827,-0.1837619047621288,-5.259390476190468,-37.72279357523809,-39.0164033714288,-41.13783290666671,-32.34537023809517,-35.418461904762125,-35.332940476190466,-49.868418575238096,-44.9589033714288,-48.69158290666671,-44.49099523809517,-41.36096190476213,-42.88669047619047,,,,,,,,,,,,,,,,,,,,,,,,
3264,mcl1,lig_67,2,,,,12,15.345463276190364,16.78779527238087,17.55348186285716,20.00622380952373,20.67739047619037,22.997933333333343,-32.392136723809635,-31.72890472761913,-38.68344313714283,-27.73137619047627,-27.83930952380963,-33.23899166666665,-48.72213672380963,-43.498904727619134,-48.95281813714284,-44.06137619047627,-39.60930952380963,-43.50836666666665,,,,,,,,,,,,,,,,,,,,,,,,
3265,mcl1,lig_67,2,,,,13,4.966991405714516,-22.783614655238257,-10.193563779047755,9.88124285714298,-17.88532380952402,-4.700080952381171,-39.56503359428548,-39.206439655238256,-42.71978877904776,-34.650782142857025,-34.30814880952402,-37.22630595238117,-49.084408594285485,-45.98581465523826,-49.81166377904776,-44.17015714285702,-41.08752380952402,-44.31818095238117,,,,,,,,,,,,,,,,,,,,,,,,
3266,mcl1,lig_67,2,,,,14,15.710444422857144,-2.2285144152380525,-2.784525668571618,20.96872380952386,1.8423095238095613,1.993166666666454,-41.39298057714285,-34.970414415238054,-37.86392566857162,-36.134701190476136,-30.89959047619044,-33.086233333333546,-49.25735557714285,-43.95791441523805,-48.05892566857162,-43.99907619047614,-39.88709047619044,-43.281233333333546,,,,,,,,,,,,,,,,,,,,,,,,
3267,mcl1,lig_67,2,,,,15,-25.146246689523856,15.01781644571431,-3.4236740533336985,-19.420904761904808,19.831500000000062,2.0937476190472424,-41.706346689523855,-33.2837585542857,-41.1688240533337,-35.981004761904806,-28.47007499999994,-35.65140238095276,-48.72634668952386,-46.87438355428569,-48.2800740533337,-43.00100476190481,-42.06069999999994,-42.76265238095276,,,,,,,,,,,,,,,,,,,,,,,,
3268,mcl1,lig_67,2,,,,16,3.911453367619025,4.642535874285791,-8.792667352380832,9.758771428571391,9.50180952380964,-3.038076190476062,-39.30352163238098,-35.831239125714205,-32.03874235238083,-33.4562035714286,-30.97196547619036,-26.28415119047606,-50.104146632380974,-47.92186412571421,-49.53936735238083,-44.256828571428606,-43.06259047619036,-43.78477619047606,,,,,,,,,,,,,,,,,,,,,,,,
3269,mcl1,lig_67,2,,,,17,-27.58181438476187,16.171468921904818,10.857207676190214,-22.211166666666685,20.74655238095241,17.149233333333115,-43.435964384761874,-41.08680607809519,-42.373742323809786,-38.06531666666669,-36.5117226190476,-36.081716666666885,-49.99471438476187,-44.839931078095184,-49.287492323809786,-44.624066666666685,-40.26484761904759,-42.995466666666886,,,,,,,,,,,,,,,,,,,,,,,,
3270,mcl1,lig_67,2,,,,18,6.071319146666603,7.8842381638094,-6.819843512380935,11.09456190476184,12.724704761904604,-0.6082619047619104,-36.2257808533334,-29.4680868361906,-37.97731851238093,-31.20253809523816,-24.6276202380954,-31.765736904761912,-48.2032808533334,-34.1474618361906,-49.865443512380935,-43.18003809523816,-29.3069952380954,-43.65386190476191,,,,,,,,,,,,,,,,,,,,,,,,
3271,mcl1,lig_67,2,,,,19,-4.108930754285836,94.63201715047616,-17.469962659047773,0.6483333333331984,100.45698571428572,-12.492100000000145,-45.48053075428584,-34.232232849523825,-43.96093765904777,-40.7232666666668,-28.407264285714305,-38.98307500000014,-49.70803075428584,-42.38098284952383,-47.68656265904777,-44.9507666666668,-36.55601428571431,-42.70870000000014,,,,,,,,,,,,,,,,,,,,,,,,
3272,mcl1,lig_67,2,,,,20,-9.768115089524144,10.951243676190472,-8.961915340952508,-4.99436666666702,16.843676190476273,-4.14317142857152,-37.61226508952414,-37.24420632380953,-38.43726534095251,-32.83851666666702,-31.351773809523728,-33.61852142857152,-47.39351508952414,-46.68045632380953,-45.67851534095251,-42.61976666666702,-40.78802380952373,-40.85977142857152,,,,,,,,,,,,,,,,,,,,,,,,
3273,mcl1,lig_67,3,-12.165711106042084,-11.149930448585716,-11.070447153179783,1,-2.8735014400000054,8.4040988723808,14.674177752381006,2.668409523809501,13.716957142856993,20.53350952380961,-42.01227644000001,-44.8652261276192,-46.19942224761899,-36.4703654761905,-39.55236785714301,-40.34009047619039,-49.577901440000005,-49.0021011276192,-50.52942224761899,-44.0359904761905,-43.68924285714301,-44.67009047619039,,,-7.58,-9.39,-12.3093,,,,,,,,,,,,,,,,,,,
3274,mcl1,lig_67,3,,,,2,-10.011533729523542,-16.075923965714452,-27.238913680000117,-5.83689047619022,-11.195195238095389,-21.67453333333346,-40.205358729523546,-41.448023965714455,-46.52638868000012,-36.030715476190224,-36.56729523809538,-40.962008333333465,-47.909733729523545,-48.86552396571445,-49.272013680000114,-43.73509047619022,-43.98479523809539,-43.70763333333346,,,,,,,,,,,,,,,,,,,,,,,,
3275,mcl1,lig_67,3,,,,3,-11.972638678095317,3.43101797714278,-14.06362287619038,-6.843076190476282,8.859176190476127,-8.856447619047557,-41.73528867809532,-34.40450702285722,-44.73927287619038,-36.60572619047628,-28.97634880952387,-39.53209761904756,-49.57153867809532,-49.28638202285722,-50.20052287619038,-44.44197619047628,-43.85822380952387,-44.99334761904756,,,,,,,,,,,,,,,,,,,,,,,,
3276,mcl1,lig_67,3,,,,4,7.062682769523654,-13.625540830475984,-24.112912201904734,11.064780952380758,-8.639499999999828,-18.307004761904768,-38.900267230476345,-39.75616583047599,-40.978337201904736,-34.89816904761924,-34.77012499999983,-35.172429761904766,-48.32401723047634,-48.31054083047599,-50.88271220190474,-44.32191904761924,-43.32449999999983,-45.07680476190477,,,,,,,,,,,,,,,,,,,,,,,,
3277,mcl1,lig_67,3,,,,5,-26.11657204571442,-25.07082806857132,-4.377354792380942,-20.964157142857303,-19.617709523809417,1.3694857142857444,-38.08889704571442,-41.91367806857132,-46.29970479238094,-32.9364821428573,-36.46055952380942,-40.55286428571426,-50.29827204571442,-50.38742806857132,-51.48095479238094,-45.1458571428573,-44.93430952380942,-45.734114285714256,,,,,,,,,,,,,,,,,,,,,,,,
3278,mcl1,lig_67,3,,,,6,24.962848331428745,-0.5330007961903505,-18.466655927618906,30.358704761904946,4.995614285714403,-13.35619999999988,-39.853976668571256,-39.41355079619035,-41.0130809276189,-34.458120238095056,-33.8849357142856,-35.90262499999988,-50.96835166857126,-49.34230079619035,-51.3699559276189,-45.57249523809506,-43.8136857142856,-46.25949999999988,,,,,,,,,,,,,,,,,,,,,,,,
3279,mcl1,lig_67,3,,,,7,-17.966755299047456,-16.444809687619262,-16.675025756190294,-12.40782380952362,-11.37653333333354,-11.607142857142726,-46.926030299047454,-42.29705968761926,-44.1241757561903,-41.36709880952362,-37.22878333333354,-39.05629285714272,-51.019155299047455,-48.92830968761926,-51.69792575619029,-45.46022380952362,-43.86003333333354,-46.630042857142726,,,,,,,,,,,,,,,,,,,,,,,,
3280,mcl1,lig_67,3,,,,8,-16.509890563809577,112.71779582857152,-17.89868286476164,-10.667276190476237,117.96730476190484,-12.035366666666434,-45.873690563809575,-17.60235417142847,-47.50343286476164,-40.03107619047624,-12.352845238095153,-41.64011666666644,-50.92619056380958,-38.78610417142847,-52.61468286476164,-45.08357619047624,-33.53659523809515,-46.75136666666644,,,,,,,,,,,,,,,,,,,,,,,,
3281,mcl1,lig_67,3,,,,9,-24.25354038095256,-18.715721371428664,-28.75321644571412,-18.865500000000207,-13.503557142857268,-23.021352380952237,-47.73534038095256,-38.920571371428665,-43.93259144571412,-42.3473000000002,-33.70840714285727,-38.20072738095223,-52.38034038095256,-47.959321371428665,-52.31321644571412,-46.992300000000206,-42.74715714285727,-46.58135238095223,,,,,,,,,,,,,,,,,,,,,,,,
3282,mcl1,lig_67,3,,,,10,-26.324807238095183,8.708229714285636,-15.027454876190468,-20.47045714285711,13.218828571428524,-9.33283809523816,-43.35940723809518,-35.11784528571437,-48.11287987619047,-37.50505714285711,-30.607246428571475,-42.41826309523816,-51.60690723809518,-44.73097028571436,-51.08475487619047,-45.75255714285712,-40.22037142857148,-45.39013809523816,,,,,,,,,,,,,,,,,,,,,,,,
3283,mcl1,lig_67,3,,,,11,10.813668281904938,-16.89724971428599,-24.175435074285485,16.639928571428825,-12.03952857142879,-18.246380952380715,-38.333681718095065,-37.90434971428599,-43.742585074285486,-32.50742142857118,-33.04662857142879,-37.81353095238072,-51.16493171809506,-44.38934971428599,-50.938835074285485,-45.338671428571175,-39.53162857142879,-45.00978095238072,,,,,,,,,,,,,,,,,,,,,,,,
3284,mcl1,lig_67,3,,,,12,-2.8366725942857016,45.302755729523874,-2.539158270476051,1.871509523809543,50.04902857142866,4.010047619047803,-35.6304475942857,-33.968244270476134,-43.20908327047606,-30.922265476190457,-29.221971428571347,-36.6598773809522,-48.3410725942857,-40.99574427047613,-52.47845827047605,-43.63289047619045,-36.24947142857135,-45.9292523809522,,,,,,,,,,,,,,,,,,,,,,,,
3285,mcl1,lig_67,3,,,,13,-10.84726371809495,-17.280809135238073,-19.36476360761924,-5.427076190475908,-12.190766666666685,-13.62429047619063,-38.69551371809495,-37.22405913523807,-49.47281360761924,-33.27532619047591,-32.13401666666668,-43.73234047619063,-49.13426371809495,-46.32530913523807,-51.93156360761924,-43.71407619047591,-41.23526666666668,-46.19109047619063,,,,,,,,,,,,,,,,,,,,,,,,
3286,mcl1,lig_67,3,,,,14,-11.78533514666652,-14.842153988571331,0.7569460495235631,-5.916638095237921,-10.40542857142843,6.892928571428342,-43.86116014666652,-39.70225398857133,-35.52500395047643,-37.99246309523792,-35.26552857142843,-29.389021428571656,-53.01803514666652,-49.11225398857133,-51.85125395047643,-47.14933809523792,-44.67552857142843,-45.71527142857165,,,,,,,,,,,,,,,,,,,,,,,,
3287,mcl1,lig_67,3,,,,15,-4.663139169523859,-1.934938422857222,1.6755070476190568,0.8459333333332992,3.8330238095237306,7.691442857142846,-41.97111416952386,-43.39298842285723,-42.31611795238094,-36.4620416666667,-37.62502619047628,-36.30018214285715,-49.96923916952386,-49.694238422857225,-52.67549295238094,-44.4601666666667,-43.92627619047627,-46.65955714285715,,,,,,,,,,,,,,,,,,,,,,,,
3288,mcl1,lig_67,3,,,,16,-10.060979253333194,-15.47084212190476,-26.081278038095117,-3.785776190476071,-9.452804761904751,-20.213047619047497,-45.0437542533332,-40.61511712190476,-46.21212803809512,-38.76855119047608,-34.59707976190475,-40.343897619047496,-51.0068792533332,-49.60824212190476,-51.41087803809511,-44.73167619047607,-43.59020476190475,-45.54264761904749,,,,,,,,,,,,,,,,,,,,,,,,
3289,mcl1,lig_67,3,,,,17,-10.981528719999986,-14.115026400000154,7.576220274285639,-4.655628571428586,-8.690838095238227,13.470380952380872,-46.79010371999999,-45.10270140000015,-34.94282972571436,-40.46420357142859,-39.67851309523822,-29.04866904761913,-50.03572871999999,-51.26332640000015,-51.35407972571437,-43.70982857142859,-45.83913809523823,-45.45991904761913,,,,,,,,,,,,,,,,,,,,,,,,
3290,mcl1,lig_67,3,,,,18,-19.625085070476235,-9.937532899047447,-15.486510380952346,-13.851676190476272,-4.736671428571263,-9.527033333333314,-41.68878507047624,-41.57710789904745,-45.75566038095234,-35.91537619047627,-36.376246428571264,-39.79618333333331,-51.00128507047624,-50.705232899047445,-53.68441038095234,-45.22787619047627,-45.50437142857126,-47.72493333333331,,,,,,,,,,,,,,,,,,,,,,,,
3291,mcl1,lig_67,3,,,,19,-20.160805340952564,13.4856410780951,-3.4405311238095493,-14.498242857143076,19.484271428571283,3.1428142857142376,-41.413230340952566,-35.256483921904895,-38.497981123809545,-35.75066785714307,-29.25785357142871,-31.91463571428576,-49.94010534095256,-52.530858921904894,-51.739231123809546,-44.27754285714308,-46.53222857142871,-45.15588571428576,,,,,,,,,,,,,,,,,,,,,,,,
3292,mcl1,lig_67,3,,,,20,-3.5957166819046265,-25.799748708571244,-2.8670791619050817,1.7672523809525345,-20.2892285714284,2.798828571428274,-38.71174168190463,-47.16984870857125,-47.79047916190508,-33.348772619047466,-41.6593285714284,-42.12457142857173,-50.71611668190462,-52.03734870857125,-51.34047916190508,-45.35314761904746,-46.5268285714284,-45.67457142857173,,,,,,,,,,,,,,,,,,,,,,,,
3293,mcl1,lig_68,1,,,,1,,,,,,,,,,,,,,,,,,,,,-7.69,-6.33,-9.56385,,,,,,,,,,,,,,,,,,,
3294,mcl1,lig_68,2,,,,1,,,,,,,,,,,,,,,,,,,,,-7.69,-6.33,-10.9139,,,,,,,,,,,,,,,,,,,
3295,mcl1,lig_68,3,,,,1,,,,,,,,,,,,,,,,,,,,,-7.69,-6.33,-10.594,,,,,,,,,,,,,,,,,,,
3296,mcl1,lig_7,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.84,-6.83,,,,,,,,,,
3297,mcl1,lig_7,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.84,-8.02,,,,,,,,,,
3298,mcl1,lig_7,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.84,-8.05,,,,,,,,,,
3299,mcl1,lig_7,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.84,-7.0,,,,,,,,,,
3300,mcl1,lig_7,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.84,-6.89,,,,,,,,,,
3301,mcl1,lig_8,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.33,-7.66,,,,,,,,,,
3302,mcl1,lig_8,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.33,-8.22,,,,,,,,,,
3303,mcl1,lig_8,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.33,-8.27,,,,,,,,,,
3304,mcl1,lig_8,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.33,-8.98,,,,,,,,,,
3305,mcl1,lig_8,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.33,-8.19,,,,,,,,,,
3306,mcl1,lig_9,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.44,-8.18,,,,,,,,,,
3307,mcl1,lig_9,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.44,-7.85,,,,,,,,,,
3308,mcl1,lig_9,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.44,-8.19,,,,,,,,,,
3309,mcl1,lig_9,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.44,-7.15,,,,,,,,,,
3310,mcl1,lig_9,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.44,-8.73,,,,,,,,,,
3311,p38,lig_p38a_2aa,1,-9.477757420299305,-10.608033935733681,-11.467848025323011,1,-25.70285075047636,-31.80306565333265,-17.375284720000593,-12.22606190476202,-13.572361904761385,-4.813476190476713,-35.78392575047636,-36.27559065333265,-41.6607597200006,-22.30713690476202,-18.044886904761384,-29.098951190476715,-38.62455075047636,-40.35996565333265,-52.501384720000594,-25.14776190476202,-22.129261904761385,-39.93957619047672,-9.34,0.25,-9.27,-11.01,-15.0459,-10.6118546784,0.6692160608,-9.440726571999999,0.2629063096,-9.27,-15.48936,0.5202799192742306,,,,,,,,,,,,
3312,p38,lig_p38a_2aa,1,,,,2,-30.40631727238113,-26.70829649142804,-10.116043580952224,-20.480342857142983,-8.239723809523284,2.683419047619296,-36.11216727238113,-33.767796491428044,-38.10071858095222,-26.186192857142984,-15.299223809523284,-25.301255952380703,-37.19591727238113,-39.10779649142804,-45.27634358095222,-27.269942857142983,-20.639223809523283,-32.476880952380704,,,,,,,,,,,,,,,,,,,,,,,,
3313,p38,lig_p38a_2aa,1,,,,3,-30.23683737523789,-22.43986761142886,1.233185607619447,-20.824309523809312,-3.9567809523812745,11.473738095238552,-32.40611237523789,-32.26364261142886,-30.346064392380555,-22.99358452380931,-13.780555952381276,-20.10551190476145,-36.97673737523789,-38.43426761142886,-43.32981439238056,-27.56420952380931,-19.951180952381275,-33.08926190476145,,,,,,,,,,,,,,,,,,,,,,,,
3314,p38,lig_p38a_2aa,1,,,,4,-20.3802981409524,-31.961643177143127,-20.689378643809224,-13.607985714285793,-13.073961904762252,-8.455228571428368,-32.3552731409524,-38.361068177143125,-34.60445364380922,-25.582960714285797,-19.47338690476225,-22.37030357142837,-36.9808981409524,-40.98294317714313,-40.28257864380922,-30.208585714285796,-22.095261904762253,-28.048428571428367,,,,,,,,,,,,,,,,,,,,,,,,
3315,p38,lig_p38a_2aa,1,,,,5,-28.69161642285688,-28.19762327619008,7.410838278095319,-17.87596666666634,-8.158323809523663,21.860476190476057,-37.72994142285688,-35.96137327619007,-22.638236721904683,-26.91429166666634,-15.922073809523663,-8.188598809523945,-38.52681642285688,-39.25512327619008,-37.45136172190468,-27.71116666666634,-19.215823809523663,-23.001723809523945,,,,,,,,,,,,,,,,,,,,,,,,
